Month,County,Sales,Year,Population,Sales per capita
2016-04-01,Clear Creek,423714.0,2016,9443,44.87069787143916
2016-04-01,Conejos,221411.0,2016,8039,27.542107227267074
2016-04-01,Costilla,184198.0,2016,3707,49.6892365794443
2016-04-01,Denver,22606396.0,2016,693292,32.60732274424052
2016-04-01,Eagle,820436.0,2016,53928,15.213543984572022
2016-04-01,Garfield,1153014.0,2016,58984,19.547911297979113
2016-04-01,Gilpin,190800.0,2016,5926,32.19709753628079
2016-04-01,Grand,233601.0,2016,15039,15.533014163175743
2016-04-01,Gunnison,325678.0,2016,16394,19.865682566792728
2016-04-01,Jefferson,3572554.0,2016,571711,6.24888099057041
2016-04-01,La Plata,1598561.0,2016,55697,28.7010251898666
2016-04-01,Larimer,3233416.0,2016,338663,9.547591558570025
2016-04-01,Las Animas,1258520.0,2016,14082,89.37082800738531
2016-04-01,Montezuma,727306.0,2016,26906,27.0313684679997
2016-04-01,Park,199423.0,2016,17285,11.537344518368528
2016-04-01,Pitkin,501414.0,2016,17773,28.21211950711754
2016-04-01,Pueblo,2069169.0,2016,165109,12.532139374594964
2016-04-01,Routt,550366.0,2016,24679,22.300984642813727
2016-05-01,Adams,3360096.0,2016,497673,6.751614011610033
2016-05-01,Arapahoe,7426175.0,2016,637254,11.653398801733688
2016-05-01,Boulder,5315292.0,2016,321989,16.507681939445135
2016-05-01,Chaffee,333276.0,2016,19097,17.45174634759386
2016-05-01,Clear Creek,452848.0,2016,9443,47.95594620353701
2016-05-01,Conejos,257716.0,2016,8039,32.058216196044285
2016-05-01,Costilla,223862.0,2016,3707,60.38899379552198
2016-05-01,Denver,21615189.0,2016,693292,31.177612030717217
2016-05-01,Eagle,650881.0,2016,53928,12.069444444444445
2016-05-01,Garfield,1210134.0,2016,58984,20.516309507663095
2016-05-01,Gilpin,225826.0,2016,5926,38.10766115423557
2016-05-01,Grand,189787.0,2016,15039,12.619655562204933
2016-05-01,Gunnison,344705.0,2016,16394,21.02629010613639
2016-05-01,Jefferson,3572041.0,2016,571711,6.247983684064152
2016-05-01,La Plata,1740113.0,2016,55697,31.24249061888432
2016-05-01,Lake,147684.0,2016,7595,19.444897959183674
2016-05-01,Larimer,3465166.0,2016,338663,10.23190014852523
2016-05-01,Las Animas,1456567.0,2016,14082,103.43466837097003
2016-05-01,Montezuma,842550.0,2016,26906,31.31457667434773
2016-05-01,Morgan,543167.0,2016,28148,19.296823930652266
2016-05-01,Ouray,325887.0,2016,4844,67.27642444260941
2016-05-01,Park,237775.0,2016,17285,13.756146948221001
2016-05-01,Pitkin,392581.0,2016,17773,22.088617565970853
2016-05-01,Pueblo,2184317.0,2016,165109,13.229545330660352
2016-05-01,Routt,514632.0,2016,24679,20.853032942987966
2016-06-01,Adams,3434567.0,2016,497673,6.9012524288036525
2016-06-01,Arapahoe,7565406.0,2016,637254,11.871884680206009
2016-06-01,Boulder,5541278.0,2016,321989,17.20952579125374
2016-06-01,Chaffee,455848.0,2016,19097,23.87013667068126
2016-06-01,Clear Creek,553669.0,2016,9443,58.632743831409506
2016-06-01,Conejos,332403.0,2016,8039,41.34879960194054
2016-06-01,Costilla,265269.0,2016,3707,71.55894254113839
2016-06-01,Denver,21841675.0,2016,693292,31.504294005988818
2016-06-01,Eagle,842569.0,2016,53928,15.62396157840083
2016-06-01,Garfield,1333408.0,2016,58984,22.606266106062662
2016-06-01,Gilpin,243952.0,2016,5926,41.166385420182245
2016-06-01,Grand,261059.0,2016,15039,17.358800452157723
2016-06-01,Gunnison,479935.0,2016,16394,29.275039648651944
2016-06-01,Jefferson,3753947.0,2016,571711,6.566161924468831
2016-06-01,La Plata,1939519.0,2016,55697,34.82268344794154
2016-06-01,Lake,206574.0,2016,7595,27.198683344305465
2016-06-01,Larimer,3648840.0,2016,338663,10.774250508617712
2016-06-01,Las Animas,1622815.0,2016,14082,115.24037778724613
2016-06-01,Montezuma,914168.0,2016,26906,33.97636214970638
2016-06-01,Morgan,549251.0,2016,28148,19.512967173511438
2016-06-01,Park,299449.0,2016,17285,17.324211744286956
2016-06-01,Pitkin,673427.0,2016,17773,37.89045180892365
2016-06-01,Pueblo,2365115.0,2016,165109,14.324567406985688
2016-06-01,Routt,649366.0,2016,24679,26.312492402447425
2016-07-01,Adams,4154813.0,2016,497673,8.348479825106043
2016-07-01,Arapahoe,8738376.0,2016,637254,13.712547900837029
2016-07-01,Boulder,6365624.0,2016,321989,19.76969399575762
2016-07-01,Clear Creek,672704.0,2016,9443,71.23837763422641
2016-07-01,Conejos,436196.0,2016,8039,54.259982584898616
2016-07-01,Costilla,383906.0,2016,3707,103.56244942001618
2016-07-01,Denver,25938973.0,2016,693292,37.41421075102554
2016-07-01,Eagle,1111856.0,2016,53928,20.617415813677496
2016-07-01,Garfield,1628885.0,2016,58984,27.615709344907092
2016-07-01,Gilpin,267260.0,2016,5926,45.0995612554843
2016-07-01,Grand,381080.0,2016,15039,25.339450761353813
2016-07-01,Gunnison,459794.0,2016,16394,28.04648041966573
2016-07-01,Jefferson,4318330.0,2016,571711,7.553344259599693
2016-07-01,La Plata,2306604.0,2016,55697,41.41343339856725
2016-07-01,Lake,274691.0,2016,7595,36.16734693877551
2016-07-01,Larimer,4181160.0,2016,338663,12.346078550063043
2016-07-01,Las Animas,2179979.0,2016,14082,154.80606447947736
2016-07-01,Montezuma,1187679.0,2016,26906,44.14178993533041
2016-07-01,Morgan,634140.0,2016,28148,22.528776467244565
2016-07-01,Ouray,505470.0,2016,4844,104.34971098265896
2016-07-01,Park,381198.0,2016,17285,22.0536881689326
2016-07-01,Pitkin,1062245.0,2016,17773,59.76734372362572
2016-07-01,Pueblo,2995085.0,2016,165109,18.140046878122938
2016-07-01,Routt,882414.0,2016,24679,35.75566270918595
2016-08-01,Adams,4444010.0,2016,497673,8.929578257209052
2016-08-01,Arapahoe,9084765.0,2016,637254,14.25611294711371
2016-08-01,Boulder,6420613.0,2016,321989,19.940473121752607
2016-08-01,Clear Creek,660536.0,2016,9443,69.949804087684
2016-08-01,Conejos,424132.0,2016,8039,52.75929842020152
2016-08-01,Costilla,369689.0,2016,3707,99.72727272727273
2016-08-01,Denver,27642402.0,2016,693292,39.87122597693324
2016-08-01,Eagle,1120217.0,2016,53928,20.772455867082034
2016-08-01,Garfield,1712513.0,2016,58984,29.033517564085177
2016-08-01,Gilpin,284116.0,2016,5926,47.943975700303746
2016-08-01,Grand,401001.0,2016,15039,26.664073409136247
2016-08-01,Gunnison,477649.0,2016,16394,29.135598389654753
2016-08-01,Jefferson,4468831.0,2016,571711,7.816590899947701
2016-08-01,La Plata,2212954.0,2016,55697,39.73201429161355
2016-08-01,Lake,297877.0,2016,7595,39.2201448321264
2016-08-01,Larimer,4318202.0,2016,338663,12.750734505983825
2016-08-01,Las Animas,2193813.0,2016,14082,155.78845334469537
2016-08-01,Montezuma,1297984.0,2016,26906,48.24143313759013
2016-08-01,Ouray,492384.0,2016,4844,101.64822460776217
2016-08-01,Park,378230.0,2016,17285,21.881978594156784
2016-08-01,Pitkin,1017858.0,2016,17773,57.26990378664266
2016-08-01,Pueblo,2940830.0,2016,165109,17.811445772186858
2016-08-01,Routt,888583.0,2016,24679,36.00563231897565
2016-09-01,Adams,4668880.0,2016,497673,9.381421133957438
2016-09-01,Arapahoe,9183907.0,2016,637254,14.411689844237934
2016-09-01,Boulder,6306894.0,2016,321989,19.58729646043809
2016-09-01,Chaffee,489993.0,2016,19097,25.658113839870136
2016-09-01,Clear Creek,608871.0,2016,9443,64.47855554378906
2016-09-01,Conejos,435435.0,2016,8039,54.16531906953601
2016-09-01,Costilla,342066.0,2016,3707,92.27569463177772
2016-09-01,Denver,29423313.0,2016,693292,42.44000075004472
2016-09-01,Eagle,995070.0,2016,53928,18.451824655095685
2016-09-01,Garfield,1754542.0,2016,58984,29.746066729960667
2016-09-01,Gilpin,300505.0,2016,5926,50.709584880189
2016-09-01,Gunnison,627401.0,2016,16394,38.270159814566306
2016-09-01,Jefferson,4537417.0,2016,571711,7.936557106650039
2016-09-01,La Plata,2226213.0,2016,55697,39.970070201267575
2016-09-01,Lake,251980.0,2016,7595,33.177090190915074
2016-09-01,Larimer,4343498.0,2016,338663,12.825428228061524
2016-09-01,Las Animas,2485885.0,2016,14082,176.529257207783
2016-09-01,Montezuma,1439910.0,2016,26906,53.5163160633316
2016-09-01,Morgan,652609.0,2016,28148,23.184915446923405
2016-09-01,Ouray,515896.0,2016,4844,106.50206440957886
2016-09-01,Park,359173.0,2016,17285,20.779461961238066
2016-09-01,Pitkin,852785.0,2016,17773,47.98205142632082
2016-09-01,Pueblo,3140055.0,2016,165109,19.01807290941136
2016-09-01,Routt,835572.0,2016,24679,33.857611734673206
2016-10-01,Adams,4578245.0,2016,497673,9.19930355876248
2016-10-01,Arapahoe,8954428.0,2016,637254,14.051583826857108
2016-10-01,Boulder,5993882.0,2016,321989,18.61517629484237
2016-10-01,Chaffee,352254.0,2016,19097,18.44551500235639
2016-10-01,Clear Creek,486814.0,2016,9443,51.55289632532034
2016-10-01,Conejos,380038.0,2016,8039,47.27428784674711
2016-10-01,Costilla,265876.0,2016,3707,71.72268680874022
2016-10-01,Denver,28578229.0,2016,693292,41.22105692839381
2016-10-01,Eagle,852099.0,2016,53928,15.800678682688028
2016-10-01,Garfield,1608072.0,2016,58984,27.26285094262851
2016-10-01,Gilpin,253131.0,2016,5926,42.715322308471144
2016-10-01,Grand,258512.0,2016,15039,17.18944078728639
2016-10-01,Gunnison,481440.0,2016,16394,29.36684152738807
2016-10-01,Jefferson,4226976.0,2016,571711,7.393553736065949
2016-10-01,La Plata,1954316.0,2016,55697,35.08835305312674
2016-10-01,Lake,198027.0,2016,7595,26.07333772218565
2016-10-01,Larimer,4204839.0,2016,338663,12.415997614147397
2016-10-01,Las Animas,2343718.0,2016,14082,166.4336031813663
2016-10-01,Montezuma,1412949.0,2016,26906,52.51427190961124
2016-10-01,Morgan,621119.0,2016,28148,22.066185874662498
2016-10-01,Ouray,404670.0,2016,4844,83.54046242774567
2016-10-01,Park,304140.0,2016,17285,17.595603124096037
2016-10-01,Pitkin,527278.0,2016,17773,29.6673606031621
2016-10-01,Pueblo,2730719.0,2016,165109,16.53888643259907
2016-10-01,Routt,665803.0,2016,24679,26.97852425138782
2016-11-01,Adams,4396031.0,2016,497673,8.833171580535813
2016-11-01,Arapahoe,8514717.0,2016,637254,13.361574819459744
2016-11-01,Boulder,5444937.0,2016,321989,16.910319917761164
2016-11-01,Chaffee,308023.0,2016,19097,16.129392051107505
2016-11-01,Clear Creek,431209.0,2016,9443,45.66440749761728
2016-11-01,Conejos,320078.0,2016,8039,39.81564871252643
2016-11-01,Costilla,228406.0,2016,3707,61.61478284326949
2016-11-01,Denver,26146211.0,2016,693292,37.71312953272214
2016-11-01,Eagle,886933.0,2016,53928,16.446614003856993
2016-11-01,Garfield,1372095.0,2016,58984,23.262155838871557
2016-11-01,Gilpin,187219.0,2016,5926,31.59281133985825
2016-11-01,Grand,250357.0,2016,15039,16.647183988297094
2016-11-01,Gunnison,390416.0,2016,16394,23.81456630474564
2016-11-01,Jefferson,3935409.0,2016,571711,6.883563548716047
2016-11-01,La Plata,1718599.0,2016,55697,30.856222058638707
2016-11-01,Larimer,3964140.0,2016,338663,11.705264525501752
2016-11-01,Las Animas,2305460.0,2016,14082,163.71680159068313
2016-11-01,Montezuma,1212346.0,2016,26906,45.058574295696125
2016-11-01,Morgan,558715.0,2016,28148,19.84918999573682
2016-11-01,Ouray,298217.0,2016,4844,61.56420313790256
2016-11-01,Park,277990.0,2016,17285,16.082730691350882
2016-11-01,Pitkin,445008.0,2016,17773,25.038429077814662
2016-11-01,Pueblo,2583047.0,2016,165109,15.644495454517925
2016-11-01,Routt,593501.0,2016,24679,24.04882693788241
2016-12-01,Adams,4593466.0,2016,497673,9.229887898278589
2016-12-01,Arapahoe,9260969.0,2016,637254,14.532618076936355
2016-12-01,Boulder,5821440.0,2016,321989,18.079623838081424
2016-12-01,Chaffee,351614.0,2016,19097,18.412001885112844
2016-12-01,Clear Creek,526729.0,2016,9443,55.779836916234245
2016-12-01,Conejos,339375.0,2016,8039,42.21607165070282
2016-12-01,Costilla,223780.0,2016,3707,60.36687348260048
2016-12-01,Denver,27400081.0,2016,693292,39.52170369772044
2016-12-01,Eagle,1398924.0,2016,53928,25.940587449933243
2016-12-01,Garfield,1451481.0,2016,58984,24.608046249830462
2016-12-01,Gilpin,204163.0,2016,5926,34.452075599055014
2016-12-01,Grand,390044.0,2016,15039,25.935501030653633
2016-12-01,Gunnison,530400.0,2016,16394,32.35329998780041
2016-12-01,Jefferson,4354956.0,2016,571711,7.617408096048528
2016-12-01,La Plata,2011310.0,2016,55697,36.11163976515791
2016-12-01,Lake,182830.0,2016,7595,24.072416063199473
2016-12-01,Larimer,4145435.0,2016,338663,12.240590203240389
2016-12-01,Las Animas,2389493.0,2016,14082,169.6842067888084
2016-12-01,Montezuma,1211288.0,2016,26906,45.01925221140266
2016-12-01,Morgan,579314.0,2016,28148,20.581000426318035
2016-12-01,Ouray,334503.0,2016,4844,69.05511973575557
2016-12-01,Park,301869.0,2016,17285,17.464217529649986
2016-12-01,Pitkin,1065431.0,2016,17773,59.94660439993248
2016-12-01,Pueblo,2566125.0,2016,165109,15.542005584189837
2016-12-01,Routt,789398.0,2016,24679,31.98662830746789
2017-01-01,Adams,4192709.0,2017,509473.337156029,8.229496411734614
2017-01-01,Arapahoe,8481055.0,2017,646724.941049927,13.113851750067676
2017-01-01,Boulder,5351831.0,2017,325606.872419941,16.436480471756283
2017-01-01,Chaffee,316009.0,2017,19391.2123457374,16.296505569929746
2017-01-01,Clear Creek,584198.0,2017,9455.70458024601,61.78259854061566
2017-01-01,Conejos,294331.0,2017,8056.22689193073,36.53459664781879
2017-01-01,Costilla,214330.0,2017,3737.68068930767,57.34304715037076
2017-01-01,Denver,25681498.0,2017,703462.16070098,36.507291272652274
2017-01-01,Eagle,1297711.0,2017,54841.8910996237,23.662768988812353
2017-01-01,Garfield,1373945.0,2017,60271.5270430257,22.79592151397109
2017-01-01,Gilpin,157003.0,2017,5962.30671666961,26.332593652226233
2017-01-01,Grand,378163.0,2017,15370.7080275697,24.60283542708034
2017-01-01,Gunnison,546542.0,2017,16609.3561534509,32.90567045167767
2017-01-01,Jefferson,4098431.0,2017,578626.98619088,7.083027749846413
2017-01-01,La Plata,1655168.0,2017,57004.0980447239,29.035947533129974
2017-01-01,Lake,188571.0,2017,7624.86579910563,24.731058220345165
2017-01-01,Larimer,3695944.0,2017,345034.980860027,10.711795049845575
2017-01-01,Las Animas,2162976.0,2017,14083.1216269246,153.5864034479932
2017-01-01,Montezuma,1146208.0,2017,27445.1798814535,41.76354481737493
2017-01-01,Ouray,326182.0,2017,4912.85660613429,66.39355188847212
2017-01-01,Park,267804.0,2017,17608.3620720407,15.208910340685831
2017-01-01,Pitkin,1164037.0,2017,18005.8118392542,64.64784872750367
2017-01-01,Pueblo,2334107.0,2017,167022.450447663,13.974809935694243
2017-01-01,Routt,938153.0,2017,25135.970783283,37.323125813940344
2017-02-01,Adams,4117924.0,2017,509473.337156029,8.08270757207234
2017-02-01,Arapahoe,8243087.0,2017,646724.941049927,12.745893156088494
2017-02-01,Archuleta,498578.0,2017,13152.2655436009,37.908145813143044
2017-02-01,Boulder,5165008.0,2017,325606.872419941,15.862711869725516
2017-02-01,Chaffee,311277.0,2017,19391.2123457374,16.052477506308435
2017-02-01,Clear Creek,551247.0,2017,9455.70458024601,58.29782385033629
2017-02-01,Conejos,331768.0,2017,8056.22689193073,41.1815611017988
2017-02-01,Costilla,214658.0,2017,3737.68068930767,57.43080210518493
2017-02-01,Denver,25223748.0,2017,703462.16070098,35.85658107731801
2017-02-01,Eagle,1277562.0,2017,54841.8910996237,23.29536736213617
2017-02-01,Garfield,1492785.0,2017,60271.5270430257,24.767665151977216
2017-02-01,Gilpin,180512.0,2017,5962.30671666961,30.27553069272983
2017-02-01,Grand,366095.0,2017,15370.7080275697,23.81770568690479
2017-02-01,Gunnison,493440.0,2017,16609.3561534509,29.708556758082327
2017-02-01,Jefferson,3970982.0,2017,578626.98619088,6.862766678307042
2017-02-01,La Plata,1708769.0,2017,57004.0980447239,29.97624835076498
2017-02-01,Lake,187885.0,2017,7624.86579910563,24.64108942376904
2017-02-01,Larimer,3771110.0,2017,345034.980860027,10.929645424936943
2017-02-01,Las Animas,2558480.0,2017,14083.1216269246,181.6699498716683
2017-02-01,Montezuma,1275430.0,2017,27445.1798814535,46.471912572957535
2017-02-01,Morgan,623494.0,2017,28435.356041826,21.92671683389134
2017-02-01,Ouray,331947.0,2017,4912.85660613429,67.56700360143311
2017-02-01,Park,275968.0,2017,17608.3620720407,15.672553691873114
2017-02-01,Pitkin,1076901.0,2017,18005.8118392542,59.80852236011177
2017-02-01,Pueblo,2575500.0,2017,167022.450447663,15.420082708025177
2017-02-01,Routt,912576.0,2017,25135.970783283,36.305580073593994
2017-03-01,Adams,5044686.0,2017,509473.337156029,9.901766455847005
2017-03-01,Arapahoe,10106784.0,2017,646724.941049927,15.62763913757852
2017-03-01,Archuleta,605222.0,2017,13152.2655436009,46.01655874371123
2017-03-01,Boulder,6322530.0,2017,325606.872419941,19.41767983276999
2017-03-01,Chaffee,423717.0,2017,19391.2123457374,21.85098035364158
2017-03-01,Clear Creek,640228.0,2017,9455.70458024601,67.708122072416
2017-03-01,Conejos,401292.0,2017,8056.22689193073,49.81140742224399
2017-03-01,Costilla,295783.0,2017,3737.68068930767,79.13543841402563
2017-03-01,Denver,30626743.0,2017,703462.16070098,43.53715766244104
2017-03-01,Eagle,1472005.0,2017,54841.8910996237,26.840886965878173
2017-03-01,Garfield,1854980.0,2017,60271.5270430257,30.77705329542747
2017-03-01,Gilpin,216220.0,2017,5962.30671666961,36.2644879364366
2017-03-01,Grand,452276.0,2017,15370.7080275697,29.42453914216406
2017-03-01,Gunnison,617409.0,2017,16609.3561534509,37.17236202871849
2017-03-01,Jefferson,4831958.0,2017,578626.98619088,8.350730462484881
2017-03-01,La Plata,2125562.0,2017,57004.0980447239,37.287880571890476
2017-03-01,Larimer,4573556.0,2017,345034.980860027,13.255340048710567
2017-03-01,Las Animas,3349342.0,2017,14083.1216269246,237.82667569927196
2017-03-01,Montezuma,1684919.0,2017,27445.1798814535,61.392164572352094
2017-03-01,Park,356540.0,2017,17608.3620720407,20.248334202880187
2017-03-01,Pitkin,1277247.0,2017,18005.8118392542,70.93526309185866
2017-03-01,Pueblo,3341395.0,2017,167022.450447663,20.00566385563261
2017-03-01,Routt,1010851.0,2017,25135.970783283,40.21531568107485
2017-04-01,Adams,4969567.0,2017,509473.337156029,9.754322037225753
2017-04-01,Arapahoe,9966130.0,2017,646724.941049927,15.410152550820856
2017-04-01,Archuleta,409149.0,2017,13152.2655436009,31.108632854441357
2017-04-01,Boulder,5899546.0,2017,325606.872419941,18.118616342935322
2017-04-01,Chaffee,356366.0,2017,19391.2123457374,18.37770602714981
2017-04-01,Clear Creek,478629.0,2017,9455.70458024601,50.61801539357604
2017-04-01,Conejos,404901.0,2017,8056.22689193073,50.25938388174699
2017-04-01,Costilla,256910.0,2017,3737.68068930767,68.73513854057646
2017-04-01,Denver,30186897.0,2017,703462.16070098,42.91189872944924
2017-04-01,Eagle,938098.0,2017,54841.8910996237,17.105500579764595
2017-04-01,Garfield,1809692.0,2017,60271.5270430257,30.02565371718764
2017-04-01,Gilpin,191824.0,2017,5962.30671666961,32.17278297067346
2017-04-01,Grand,265989.0,2017,15370.7080275697,17.304928278053836
2017-04-01,Gunnison,432842.0,2017,16609.3561534509,26.06013116950768
2017-04-01,Jefferson,4695857.0,2017,578626.98619088,8.115516752706226
2017-04-01,La Plata,1867263.0,2017,57004.0980447239,32.756644943930084
2017-04-01,Lake,196156.0,2017,7624.86579910563,25.725829826802777
2017-04-01,Larimer,4578590.0,2017,345034.980860027,13.269929873740633
2017-04-01,Las Animas,2875977.0,2017,14083.1216269246,204.21445445032637
2017-04-01,Montezuma,1683864.0,2017,27445.1798814535,61.35372430690086
2017-04-01,Park,301838.0,2017,17608.3620720407,17.141742018087594
2017-04-01,Pitkin,625875.0,2017,18005.8118392542,34.75961015184772
2017-04-01,Pueblo,3094658.0,2017,167022.450447663,18.52839538460562
2017-04-01,Routt,689882.0,2017,25135.970783283,27.446005803715163
2017-05-01,Adams,5013781.0,2017,509473.337156029,9.841105774028959
2017-05-01,Arapahoe,9370054.0,2017,646724.941049927,14.488468598084628
2017-05-01,Boulder,6368428.0,2017,325606.872419941,19.55864123097047
2017-05-01,Chaffee,433627.0,2017,19391.2123457374,22.36203659000828
2017-05-01,Clear Creek,460991.0,2017,9455.70458024601,48.75268639029397
2017-05-01,Conejos,444090.0,2017,8056.22689193073,55.12381986718981
2017-05-01,Costilla,332894.0,2017,3737.68068930767,89.06432295094258
2017-05-01,Denver,30503582.0,2017,703462.16070098,43.36207930445619
2017-05-01,Eagle,689235.0,2017,54841.8910996237,12.567673838014846
2017-05-01,Garfield,1911323.0,2017,60271.5270430257,31.71187281575883
2017-05-01,Gilpin,196823.0,2017,5962.30671666961,33.01121685835381
2017-05-01,Grand,218635.0,2017,15370.7080275697,14.22413330653636
2017-05-01,Gunnison,444435.0,2017,16609.3561534509,26.75811126535814
2017-05-01,Jefferson,4370646.0,2017,578626.98619088,7.553477636382125
2017-05-01,La Plata,1980269.0,2017,57004.0980447239,34.739063820399956
2017-05-01,Lake,197459.0,2017,7624.86579910563,25.896718080357722
2017-05-01,Larimer,4562024.0,2017,345034.980860027,13.221917350608317
2017-05-01,Las Animas,3471581.0,2017,14083.1216269246,246.50649848559934
2017-05-01,Montezuma,1766079.0,2017,27445.1798814535,64.34933229180454
2017-05-01,Morgan,841413.0,2017,28435.356041826,29.590380326603007
2017-05-01,Ouray,465454.0,2017,4912.85660613429,94.74202837893232
2017-05-01,Park,314186.0,2017,17608.3620720407,17.84299974719839
2017-05-01,Pitkin,485392.0,2017,18005.8118392542,26.957518179869247
2017-05-01,Pueblo,3276386.0,2017,167022.450447663,19.616440731281607
2017-05-01,Routt,634839.0,2017,25135.970783283,25.256195810913653
2017-06-01,Adams,5137782.0,2017,509473.337156029,10.084496332389081
2017-06-01,Arapahoe,9314356.0,2017,646724.941049927,14.402345431240967
2017-06-01,Archuleta,691943.0,2017,13152.2655436009,52.610175616219806
2017-06-01,Boulder,6880933.0,2017,325606.872419941,21.132640563942207
2017-06-01,Chaffee,559238.0,2017,19391.2123457374,28.839764633021122
2017-06-01,Clear Creek,581672.0,2017,9455.70458024601,61.51545821505208
2017-06-01,Conejos,510132.0,2017,8056.22689193073,63.32145393161132
2017-06-01,Costilla,403056.0,2017,3737.68068930767,107.83585691335715
2017-06-01,Denver,31586804.0,2017,703462.16070098,44.90192332239256
2017-06-01,Eagle,916059.0,2017,54841.8910996237,16.70363624653136
2017-06-01,Garfield,2042113.0,2017,60271.5270430257,33.88188586199597
2017-06-01,Gilpin,256404.0,2017,5962.30671666961,43.00416133962673
2017-06-01,Grand,330529.0,2017,15370.7080275697,21.50382398827341
2017-06-01,Gunnison,522302.0,2017,16609.3561534509,31.446252050624018
2017-06-01,Jefferson,4405653.0,2017,578626.98619088,7.613977752753212
2017-06-01,La Plata,2206045.0,2017,57004.0980447239,38.699761520113796
2017-06-01,Lake,248265.0,2017,7624.86579910563,32.559917320659025
2017-06-01,Larimer,4929421.0,2017,345034.980860027,14.286728225970096
2017-06-01,Las Animas,3836814.0,2017,14083.1216269246,272.44059247948593
2017-06-01,Montezuma,1863923.0,2017,27445.1798814535,67.91440274944507
2017-06-01,Morgan,860998.0,2017,28435.356041826,30.279135549895873
2017-06-01,Ouray,583159.0,2017,4912.85660613429,118.70059453228416
2017-06-01,Park,375371.0,2017,17608.3620720407,21.31776927713395
2017-06-01,Pitkin,880604.0,2017,18005.8118392542,48.90665346619965
2017-06-01,Pueblo,3465138.0,2017,167022.450447663,20.746540304686835
2017-06-01,Routt,796881.0,2017,25135.970783283,31.70281374332182
2017-07-01,Adams,5462382.0,2017,509473.337156029,10.72162486557587
2017-07-01,Arapahoe,9672770.0,2017,646724.941049927,14.956543943236085
2017-07-01,Archuleta,884084.0,2017,13152.2655436009,67.21914160485773
2017-07-01,Boulder,7070534.0,2017,325606.872419941,21.71494092692554
2017-07-01,Chaffee,662413.0,2017,19391.2123457374,34.160473733640096
2017-07-01,Clear Creek,678322.0,2017,9455.70458024601,71.7368012339438
2017-07-01,Conejos,586118.0,2017,8056.22689193073,72.75341271570528
2017-07-01,Costilla,453934.0,2017,3737.68068930767,121.44804164212383
2017-07-01,Denver,34007419.0,2017,703462.16070098,48.34292574615893
2017-07-01,Eagle,1159081.0,2017,54841.8910996237,21.13495681420718
2017-07-01,Garfield,2128843.0,2017,60271.5270430257,35.320873793031566
2017-07-01,Gilpin,271414.0,2017,5962.30671666961,45.5216433668486
2017-07-01,Grand,455029.0,2017,15370.7080275697,29.60364605090646
2017-07-01,Gunnison,892740.0,2017,16609.3561534509,53.74922373583499
2017-07-01,Jefferson,4525746.0,2017,578626.98619088,7.821525970976797
2017-07-01,La Plata,2366747.0,2017,57004.0980447239,41.518892170578916
2017-07-01,Lake,320873.0,2017,7624.86579910563,42.082445574010926
2017-07-01,Larimer,5303480.0,2017,345034.980860027,15.370847288528996
2017-07-01,Las Animas,4383708.0,2017,14083.1216269246,311.2738862965633
2017-07-01,Montezuma,1884658.0,2017,27445.1798814535,68.66990881971178
2017-07-01,Morgan,909700.0,2017,28435.356041826,31.991862477892255
2017-07-01,Park,465717.0,2017,17608.3620720407,26.44862697022144
2017-07-01,Pitkin,1267251.0,2017,18005.8118392542,70.38010900665336
2017-07-01,Pueblo,3762112.0,2017,167022.450447663,22.52458870000156
2017-07-01,Routt,1009377.0,2017,25135.970783283,40.156674619915584
2017-08-01,Adams,5481342.0,2017,509473.337156029,10.758839766959795
2017-08-01,Arapahoe,9187128.0,2017,646724.941049927,14.205618829366836
2017-08-01,Archuleta,776784.0,2017,13152.2655436009,59.06085133583212
2017-08-01,Boulder,7401555.0,2017,325606.872419941,22.731568731921858
2017-08-01,Chaffee,614319.0,2017,19391.2123457374,31.680278109843933
2017-08-01,Clear Creek,632988.0,2017,9455.70458024601,66.94244671331847
2017-08-01,Conejos,571105.0,2017,8056.22689193073,70.88988526031083
2017-08-01,Costilla,400679.0,2017,3737.68068930767,107.19990103654834
2017-08-01,Denver,35043361.0,2017,703462.16070098,49.81555932600595
2017-08-01,Eagle,1394312.0,2017,54841.8910996237,25.424214447075606
2017-08-01,Garfield,2108270.0,2017,60271.5270430257,34.979535170810934
2017-08-01,Gilpin,251283.0,2017,5962.30671666961,42.145265572711125
2017-08-01,Grand,426846.0,2017,15370.7080275697,27.77009355941098
2017-08-01,Gunnison,809595.0,2017,16609.3561534509,48.74331024756741
2017-08-01,Jefferson,4474575.0,2017,578626.98619088,7.733090759309847
2017-08-01,La Plata,2289292.0,2017,57004.0980447239,40.160130210355796
2017-08-01,Lake,322375.0,2017,7624.86579910563,42.2794326475639
2017-08-01,Larimer,5554496.0,2017,345034.980860027,16.09835613234049
2017-08-01,Las Animas,4437323.0,2017,14083.1216269246,315.0809257740537
2017-08-01,Montezuma,1862970.0,2017,27445.1798814535,67.87967898359196
2017-08-01,Morgan,964989.0,2017,28435.356041826,33.936237639528166
2017-08-01,Ouray,621133.0,2017,4912.85660613429,126.43010977044212
2017-08-01,Park,455141.0,2017,17608.3620720407,25.8480032462924
2017-08-01,Pitkin,1205815.0,2017,18005.8118392542,66.9680995650094
2017-08-01,Pueblo,3815493.0,2017,167022.450447663,22.84419244103712
2017-08-01,Routt,976301.0,2017,25135.970783283,38.84079148633088
